Internal ID,Number,Name,Subsidiary
2141,610603,INSURANCE EXPENSES : Rental Insurance,IMMO German Property GmbH (GER)
2141,610603,INSURANCE EXPENSES : Rental Insurance,RI Nord GmbH (EUR)
2141,610603,INSURANCE EXPENSES : Rental Insurance,Arcangel Assets GmbH (IMMO managed)
2141,610603,INSURANCE EXPENSES : Rental Insurance,TIAA General Account Housing German Service GmbH (EUR)
2141,610603,INSURANCE EXPENSES : Rental Insurance,IMMO German Service II GmbH (GER)
2141,610603,INSURANCE EXPENSES : Rental Insurance,IMMO German Property II GmbH (GER)
2141,610603,INSURANCE EXPENSES : Rental Insurance,IMMO Central Portfolio UK Limited (UK)
434,120600,INTANGIBLE ASSETS,Capital fund Elimination
434,120600,INTANGIBLE ASSETS,RainMaker Investments GmbH (EUR)
434,120600,INTANGIBLE ASSETS,IMMO Managed Companies (Consolidation entity)
434,120600,INTANGIBLE ASSETS,IMMO Investment Elimination
434,120600,INTANGIBLE ASSETS,Moonstone Elimination(carilux)
434,120600,INTANGIBLE ASSETS,Matis Elimination(Moonstone)
434,120600,INTANGIBLE ASSETS,Matis Investment Elimination
434,120600,INTANGIBLE ASSETS,IMMO Central Portfolio UK Limited (UK)
434,120600,INTANGIBLE ASSETS,IMMO German Property II GmbH (GER)
434,120600,INTANGIBLE ASSETS,IMMO German Service II GmbH (GER)
434,120600,INTANGIBLE ASSETS,IMMO Consolidation Entity (LUX)
434,120600,INTANGIBLE ASSETS,RI Living GmbH (EUR)
434,120600,INTANGIBLE ASSETS,Rainmaker Elimination
434,120600,INTANGIBLE ASSETS,Chandos Holdings UG ( IMMO managed)
434,120600,INTANGIBLE ASSETS,Arcangel Assets GmbH (IMMO managed)
434,120600,INTANGIBLE ASSETS,Ruscha Residential GmbH (EUR) (IMMO managed)
434,120600,INTANGIBLE ASSETS,Chandos Elimination (IMMO managed)
434,120600,INTANGIBLE ASSETS,Nuveen HoldCo (Consolidation)
434,120600,INTANGIBLE ASSETS,TIAA General Account Housing German Property GmbH (EUR)
434,120600,INTANGIBLE ASSETS,TIAA General Account Housing German Service GmbH (EUR)
434,120600,INTANGIBLE ASSETS,Nuveen Elimination
434,120600,INTANGIBLE ASSETS,Exporo Bestand 46 GmbH (EUR)
434,120600,INTANGIBLE ASSETS,Consolidation Elimination
434,120600,INTANGIBLE ASSETS,productivity subsidiary
434,120600,INTANGIBLE ASSETS,Test Entity
434,120600,INTANGIBLE ASSETS,IMMO Investment Technologies S.à r.l. (LUX)
434,120600,INTANGIBLE ASSETS,IMMO Fund (consolidation entity)
434,120600,INTANGIBLE ASSETS,IMMO Capital Fund GP S.à r.l (LUX)
434,120600,INTANGIBLE ASSETS,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
434,120600,INTANGIBLE ASSETS,RI Nord GmbH (EUR)
434,120600,INTANGIBLE ASSETS,IMMO Services Companies (Consolidation entity)
434,120600,INTANGIBLE ASSETS,IMMO Investment Technologies UK Limited (UK)
434,120600,INTANGIBLE ASSETS,INSTA IMMO GmbH (GER)
434,120600,INTANGIBLE ASSETS,Chandos Holdings UG
434,120600,INTANGIBLE ASSETS,Arcangel Assets GmbH
434,120600,INTANGIBLE ASSETS,Ruscha Residential GmbH
434,120600,INTANGIBLE ASSETS,Chandos Elimination
434,120600,INTANGIBLE ASSETS,IMMO Investment Technologies España S.L (SPN)
434,120600,INTANGIBLE ASSETS,IMMO Digital Solutions India Private Limited (INR)
434,120600,INTANGIBLE ASSETS,IMMO Service Elimination entity
434,120600,INTANGIBLE ASSETS,IMMO Property Owning Structure (Consolidation entity)
434,120600,INTANGIBLE ASSETS,Carilux Investment S.à r.l (LUX)
434,120600,INTANGIBLE ASSETS,Moonstone Holdings S.à r.l (LUX)
434,120600,INTANGIBLE ASSETS,Matis Investment S.à r.l (LUX)
434,120600,INTANGIBLE ASSETS,"IMMO Central Portfolio Spain, S.L. (SPN)"
434,120600,INTANGIBLE ASSETS,"IMMO IT Spain Portfolio, S.L. (SPN)"
434,120600,INTANGIBLE ASSETS,IMMO IT SPAIN ELIMINATION
434,120600,INTANGIBLE ASSETS,IMMO German Service GmbH (GER)
434,120600,INTANGIBLE ASSETS,IMMO German Property GmbH (GER)
1330,120602,INTANGIBLE ASSETS : Software & Licenses - Non Tech,INSTA IMMO GmbH (GER)
1330,120602,INTANGIBLE ASSETS : Software & Licenses - Non Tech,IMMO Investment Technologies S.à r.l. (LUX)
1330,120602,INTANGIBLE ASSETS : Software & Licenses - Non Tech,IMMO Investment Technologies UK Limited (UK)
1330,120602,INTANGIBLE ASSETS : Software & Licenses - Non Tech,IMMO Digital Solutions India Private Limited (INR)
1330,120602,INTANGIBLE ASSETS : Software & Licenses - Non Tech,IMMO Investment Technologies España S.L (SPN)
1329,120601,INTANGIBLE ASSETS : Software & Licenses - Tech,IMMO Investment Technologies UK Limited (UK)
1329,120601,INTANGIBLE ASSETS : Software & Licenses - Tech,INSTA IMMO GmbH (GER)
1329,120601,INTANGIBLE ASSETS : Software & Licenses - Tech,IMMO Investment Technologies España S.L (SPN)
1329,120601,INTANGIBLE ASSETS : Software & Licenses - Tech,IMMO Digital Solutions India Private Limited (INR)
1329,120601,INTANGIBLE ASSETS : Software & Licenses - Tech,IMMO Investment Technologies S.à r.l. (LUX)
431,120300,INVESTMENT PROPERTY,RI Nord GmbH (EUR)
431,120300,INVESTMENT PROPERTY,RI Living GmbH (EUR)
431,120300,INVESTMENT PROPERTY,Rainmaker Elimination
431,120300,INVESTMENT PROPERTY,Chandos Holdings UG ( IMMO managed)
431,120300,INVESTMENT PROPERTY,Arcangel Assets GmbH (IMMO managed)
431,120300,INVESTMENT PROPERTY,Ruscha Residential GmbH (EUR) (IMMO managed)
431,120300,INVESTMENT PROPERTY,Chandos Elimination (IMMO managed)
431,120300,INVESTMENT PROPERTY,Nuveen HoldCo (Consolidation)
431,120300,INVESTMENT PROPERTY,TIAA General Account Housing German Property GmbH (EUR)
431,120300,INVESTMENT PROPERTY,TIAA General Account Housing German Service GmbH (EUR)
431,120300,INVESTMENT PROPERTY,Nuveen Elimination
431,120300,INVESTMENT PROPERTY,Exporo Bestand 46 GmbH (EUR)
431,120300,INVESTMENT PROPERTY,Consolidation Elimination
431,120300,INVESTMENT PROPERTY,productivity subsidiary
431,120300,INVESTMENT PROPERTY,Test Entity
431,120300,INVESTMENT PROPERTY,IMMO Investment Technologies S.à r.l. (LUX)
431,120300,INVESTMENT PROPERTY,IMMO Fund (consolidation entity)
431,120300,INVESTMENT PROPERTY,IMMO Capital Fund GP S.à r.l (LUX)
431,120300,INVESTMENT PROPERTY,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
431,120300,INVESTMENT PROPERTY,Capital fund Elimination
431,120300,INVESTMENT PROPERTY,IMMO Services Companies (Consolidation entity)
431,120300,INVESTMENT PROPERTY,IMMO Investment Technologies UK Limited (UK)
431,120300,INVESTMENT PROPERTY,INSTA IMMO GmbH (GER)
431,120300,INVESTMENT PROPERTY,Chandos Holdings UG
431,120300,INVESTMENT PROPERTY,Arcangel Assets GmbH
431,120300,INVESTMENT PROPERTY,Ruscha Residential GmbH
431,120300,INVESTMENT PROPERTY,Chandos Elimination
431,120300,INVESTMENT PROPERTY,IMMO Investment Technologies España S.L (SPN)
431,120300,INVESTMENT PROPERTY,IMMO Digital Solutions India Private Limited (INR)
431,120300,INVESTMENT PROPERTY,IMMO Service Elimination entity
431,120300,INVESTMENT PROPERTY,IMMO Property Owning Structure (Consolidation entity)
431,120300,INVESTMENT PROPERTY,Carilux Investment S.à r.l (LUX)
431,120300,INVESTMENT PROPERTY,Moonstone Holdings S.à r.l (LUX)
431,120300,INVESTMENT PROPERTY,Matis Investment S.à r.l (LUX)
431,120300,INVESTMENT PROPERTY,"IMMO Central Portfolio Spain, S.L. (SPN)"
431,120300,INVESTMENT PROPERTY,"IMMO IT Spain Portfolio, S.L. (SPN)"
431,120300,INVESTMENT PROPERTY,IMMO IT SPAIN ELIMINATION
431,120300,INVESTMENT PROPERTY,IMMO German Service GmbH (GER)
431,120300,INVESTMENT PROPERTY,IMMO German Property GmbH (GER)
431,120300,INVESTMENT PROPERTY,IMMO German Service II GmbH (GER)
431,120300,INVESTMENT PROPERTY,IMMO German Property II GmbH (GER)
431,120300,INVESTMENT PROPERTY,IMMO Central Portfolio UK Limited (UK)
431,120300,INVESTMENT PROPERTY,Matis Investment Elimination
431,120300,INVESTMENT PROPERTY,Matis Elimination(Moonstone)
431,120300,INVESTMENT PROPERTY,Moonstone Elimination(carilux)
431,120300,INVESTMENT PROPERTY,IMMO Investment Elimination
431,120300,INVESTMENT PROPERTY,IMMO Managed Companies (Consolidation entity)
431,120300,INVESTMENT PROPERTY,RainMaker Investments GmbH (EUR)
431,120300,INVESTMENT PROPERTY,IMMO Consolidation Entity (LUX)
3529,120316,INVESTMENT PROPERTY : Investment Property: 5% Security Deposit,Exporo Bestand 46 GmbH (EUR)
3529,120316,INVESTMENT PROPERTY : Investment Property: 5% Security Deposit,TIAA General Account Housing German Property GmbH (EUR)
3529,120316,INVESTMENT PROPERTY : Investment Property: 5% Security Deposit,Arcangel Assets GmbH (IMMO managed)
3529,120316,INVESTMENT PROPERTY : Investment Property: 5% Security Deposit,RI Nord GmbH (EUR)
3529,120316,INVESTMENT PROPERTY : Investment Property: 5% Security Deposit,Chandos Holdings UG ( IMMO managed)
3525,120311,INVESTMENT PROPERTY : Investment Property: Adv.pay. assets und.const,TIAA General Account Housing German Service GmbH (EUR)
3525,120311,INVESTMENT PROPERTY : Investment Property: Adv.pay. assets und.const,RI Nord GmbH (EUR)
3525,120311,INVESTMENT PROPERTY : Investment Property: Adv.pay. assets und.const,Chandos Holdings UG ( IMMO managed)
3525,120311,INVESTMENT PROPERTY : Investment Property: Adv.pay. assets und.const,TIAA General Account Housing German Property GmbH (EUR)
3525,120311,INVESTMENT PROPERTY : Investment Property: Adv.pay. assets und.const,Exporo Bestand 46 GmbH (EUR)
3525,120311,INVESTMENT PROPERTY : Investment Property: Adv.pay. assets und.const,Arcangel Assets GmbH (IMMO managed)
3537,120324,INVESTMENT PROPERTY : Investment Property: Adv.paym.f.lease. improv,RI Nord GmbH (EUR)
3537,120324,INVESTMENT PROPERTY : Investment Property: Adv.paym.f.lease. improv,Arcangel Assets GmbH (IMMO managed)
3537,120324,INVESTMENT PROPERTY : Investment Property: Adv.paym.f.lease. improv,TIAA General Account Housing German Property GmbH (EUR)
3537,120324,INVESTMENT PROPERTY : Investment Property: Adv.paym.f.lease. improv,Chandos Holdings UG ( IMMO managed)
3537,120324,INVESTMENT PROPERTY : Investment Property: Adv.paym.f.lease. improv,Exporo Bestand 46 GmbH (EUR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,RI Nord GmbH (EUR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,RI Living GmbH (EUR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Rainmaker Elimination
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Chandos Holdings UG ( IMMO managed)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Arcangel Assets GmbH (IMMO managed)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Ruscha Residential GmbH (EUR) (IMMO managed)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Chandos Elimination (IMMO managed)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Nuveen HoldCo (Consolidation)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,TIAA General Account Housing German Property GmbH (EUR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,TIAA General Account Housing German Service GmbH (EUR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Nuveen Elimination
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Exporo Bestand 46 GmbH (EUR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Consolidation Elimination
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,productivity subsidiary
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Test Entity
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Investment Technologies S.à r.l. (LUX)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Fund (consolidation entity)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Capital Fund GP S.à r.l (LUX)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Capital fund Elimination
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Services Companies (Consolidation entity)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Investment Technologies UK Limited (UK)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,INSTA IMMO GmbH (GER)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Chandos Holdings UG
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Arcangel Assets GmbH
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Ruscha Residential GmbH
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Chandos Elimination
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Investment Technologies España S.L (SPN)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Digital Solutions India Private Limited (INR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Service Elimination entity
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Property Owning Structure (Consolidation entity)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Carilux Investment S.à r.l (LUX)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Moonstone Holdings S.à r.l (LUX)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Matis Investment S.à r.l (LUX)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,"IMMO Central Portfolio Spain, S.L. (SPN)"
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,"IMMO IT Spain Portfolio, S.L. (SPN)"
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO IT SPAIN ELIMINATION
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO German Service GmbH (GER)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO German Property GmbH (GER)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO German Service II GmbH (GER)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO German Property II GmbH (GER)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Central Portfolio UK Limited (UK)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Matis Investment Elimination
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Matis Elimination(Moonstone)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,Moonstone Elimination(carilux)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Investment Elimination
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Managed Companies (Consolidation entity)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,RainMaker Investments GmbH (EUR)
3041,120312,INVESTMENT PROPERTY : Investment Property: Advance Payment on Buildings,IMMO Consolidation Entity (LUX)
3527,120314,INVESTMENT PROPERTY : Investment Property: Advance payment on other assets,Exporo Bestand 46 GmbH (EUR)
3527,120314,INVESTMENT PROPERTY : Investment Property: Advance payment on other assets,TIAA General Account Housing German Service GmbH (EUR)
3527,120314,INVESTMENT PROPERTY : Investment Property: Advance payment on other assets,TIAA General Account Housing German Property GmbH (EUR)
3527,120314,INVESTMENT PROPERTY : Investment Property: Advance payment on other assets,Chandos Holdings UG ( IMMO managed)
3527,120314,INVESTMENT PROPERTY : Investment Property: Advance payment on other assets,Arcangel Assets GmbH (IMMO managed)
3527,120314,INVESTMENT PROPERTY : Investment Property: Advance payment on other assets,RI Nord GmbH (EUR)
3526,120313,INVESTMENT PROPERTY : Investment Property: Advance payment on technical assets,TIAA General Account Housing German Property GmbH (EUR)
3526,120313,INVESTMENT PROPERTY : Investment Property: Advance payment on technical assets,Exporo Bestand 46 GmbH (EUR)
3526,120313,INVESTMENT PROPERTY : Investment Property: Advance payment on technical assets,TIAA General Account Housing German Service GmbH (EUR)
3526,120313,INVESTMENT PROPERTY : Investment Property: Advance payment on technical assets,Chandos Holdings UG ( IMMO managed)
3526,120313,INVESTMENT PROPERTY : Investment Property: Advance payment on technical assets,Arcangel Assets GmbH (IMMO managed)
3526,120313,INVESTMENT PROPERTY : Investment Property: Advance payment on technical assets,RI Nord GmbH (EUR)
3533,120320,INVESTMENT PROPERTY : Investment Property: Building Management Fee,RI Nord GmbH (EUR)
3533,120320,INVESTMENT PROPERTY : Investment Property: Building Management Fee,Chandos Holdings UG ( IMMO managed)
3533,120320,INVESTMENT PROPERTY : Investment Property: Building Management Fee,Arcangel Assets GmbH (IMMO managed)
3533,120320,INVESTMENT PROPERTY : Investment Property: Building Management Fee,Exporo Bestand 46 GmbH (EUR)
3533,120320,INVESTMENT PROPERTY : Investment Property: Building Management Fee,TIAA General Account Housing German Property GmbH (EUR)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,IMMO German Property GmbH (GER)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,IMMO German Service GmbH (GER)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,"IMMO IT Spain Portfolio, S.L. (SPN)"
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,Ruscha Residential GmbH (EUR) (IMMO managed)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,TIAA General Account Housing German Property GmbH (EUR)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,Exporo Bestand 46 GmbH (EUR)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,Chandos Holdings UG ( IMMO managed)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,RI Living GmbH (EUR)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,IMMO Central Portfolio UK Limited (UK)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,IMMO German Property II GmbH (GER)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,IMMO German Service II GmbH (GER)
2031,120302,INVESTMENT PROPERTY : Investment Property: Buildings,TIAA General Account Housing German Service GmbH (EUR)
3531,120318,INVESTMENT PROPERTY : Investment Property: DD and Notary Phase Costs Flukarte,Chandos Holdings UG ( IMMO managed)
3531,120318,INVESTMENT PROPERTY : Investment Property: DD and Notary Phase Costs Flukarte,Arcangel Assets GmbH (IMMO managed)
3531,120318,INVESTMENT PROPERTY : Investment Property: DD and Notary Phase Costs Flukarte,Exporo Bestand 46 GmbH (EUR)
3531,120318,INVESTMENT PROPERTY : Investment Property: DD and Notary Phase Costs Flukarte,RI Nord GmbH (EUR)
3531,120318,INVESTMENT PROPERTY : Investment Property: DD and Notary Phase Costs Flukarte,TIAA General Account Housing German Property GmbH (EUR)
3522,120308,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures,Exporo Bestand 46 GmbH (EUR)
3522,120308,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures,Chandos Holdings UG ( IMMO managed)
3522,120308,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures,Arcangel Assets GmbH (IMMO managed)
3522,120308,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures,TIAA General Account Housing German Property GmbH (EUR)
3522,120308,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures,RI Nord GmbH (EUR)
3522,120308,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures,TIAA General Account Housing German Service GmbH (EUR)
3530,120317,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures Depreciation,Chandos Holdings UG ( IMMO managed)
3530,120317,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures Depreciation,Exporo Bestand 46 GmbH (EUR)
3530,120317,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures Depreciation,RI Nord GmbH (EUR)
3530,120317,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures Depreciation,TIAA General Account Housing German Property GmbH (EUR)
3530,120317,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures Depreciation,Arcangel Assets GmbH (IMMO managed)
3530,120317,INVESTMENT PROPERTY : Investment Property: Furniture & Fixtures Depreciation,TIAA General Account Housing German Service GmbH (EUR)
3536,120323,INVESTMENT PROPERTY : Investment Property: Insta Immo Sourcing Fee,TIAA General Account Housing German Property GmbH (EUR)
3536,120323,INVESTMENT PROPERTY : Investment Property: Insta Immo Sourcing Fee,Arcangel Assets GmbH (IMMO managed)
3536,120323,INVESTMENT PROPERTY : Investment Property: Insta Immo Sourcing Fee,Exporo Bestand 46 GmbH (EUR)
3536,120323,INVESTMENT PROPERTY : Investment Property: Insta Immo Sourcing Fee,RI Nord GmbH (EUR)
3536,120323,INVESTMENT PROPERTY : Investment Property: Insta Immo Sourcing Fee,Chandos Holdings UG ( IMMO managed)
3317,120303,INVESTMENT PROPERTY : Investment Property: Kitchen,Chandos Holdings UG ( IMMO managed)
3317,120303,INVESTMENT PROPERTY : Investment Property: Kitchen,Arcangel Assets GmbH (IMMO managed)
3317,120303,INVESTMENT PROPERTY : Investment Property: Kitchen,TIAA General Account Housing German Service GmbH (EUR)
3317,120303,INVESTMENT PROPERTY : Investment Property: Kitchen,TIAA General Account Housing German Property GmbH (EUR)
3317,120303,INVESTMENT PROPERTY : Investment Property: Kitchen,RI Nord GmbH (EUR)
3317,120303,INVESTMENT PROPERTY : Investment Property: Kitchen,Exporo Bestand 46 GmbH (EUR)
3528,120315,INVESTMENT PROPERTY : Investment Property: Kitchen Depreciation,TIAA General Account Housing German Service GmbH (EUR)
3528,120315,INVESTMENT PROPERTY : Investment Property: Kitchen Depreciation,Arcangel Assets GmbH (IMMO managed)
3528,120315,INVESTMENT PROPERTY : Investment Property: Kitchen Depreciation,Chandos Holdings UG ( IMMO managed)
3528,120315,INVESTMENT PROPERTY : Investment Property: Kitchen Depreciation,Exporo Bestand 46 GmbH (EUR)
3528,120315,INVESTMENT PROPERTY : Investment Property: Kitchen Depreciation,RI Nord GmbH (EUR)
3528,120315,INVESTMENT PROPERTY : Investment Property: Kitchen Depreciation,TIAA General Account Housing German Property GmbH (EUR)
3519,120305,INVESTMENT PROPERTY : Investment Property: Kitchen disposable,TIAA General Account Housing German Property GmbH (EUR)
3519,120305,INVESTMENT PROPERTY : Investment Property: Kitchen disposable,RI Nord GmbH (EUR)
3519,120305,INVESTMENT PROPERTY : Investment Property: Kitchen disposable,Arcangel Assets GmbH (IMMO managed)
3519,120305,INVESTMENT PROPERTY : Investment Property: Kitchen disposable,TIAA General Account Housing German Service GmbH (EUR)
3519,120305,INVESTMENT PROPERTY : Investment Property: Kitchen disposable,Chandos Holdings UG ( IMMO managed)
3519,120305,INVESTMENT PROPERTY : Investment Property: Kitchen disposable,Exporo Bestand 46 GmbH (EUR)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,IMMO IT SPAIN ELIMINATION
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,IMMO German Property GmbH (GER)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,IMMO German Service II GmbH (GER)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,TIAA General Account Housing German Service GmbH (EUR)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,IMMO Central Portfolio UK Limited (UK)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,IMMO German Service GmbH (GER)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,Exporo Bestand 46 GmbH (EUR)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,Arcangel Assets GmbH (IMMO managed)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,TIAA General Account Housing German Property GmbH (EUR)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,Chandos Holdings UG ( IMMO managed)
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,"IMMO IT Spain Portfolio, S.L. (SPN)"
2030,120301,INVESTMENT PROPERTY : Investment Property: Land,IMMO German Property II GmbH (GER)
3532,120319,INVESTMENT PROPERTY : Investment Property: Land Transfer Tax,Arcangel Assets GmbH (IMMO managed)
3532,120319,INVESTMENT PROPERTY : Investment Property: Land Transfer Tax,TIAA General Account Housing German Property GmbH (EUR)
3532,120319,INVESTMENT PROPERTY : Investment Property: Land Transfer Tax,RI Nord GmbH (EUR)
3532,120319,INVESTMENT PROPERTY : Investment Property: Land Transfer Tax,Chandos Holdings UG ( IMMO managed)
3532,120319,INVESTMENT PROPERTY : Investment Property: Land Transfer Tax,Exporo Bestand 46 GmbH (EUR)
3521,120307,INVESTMENT PROPERTY : Investment Property: Low value asset,TIAA General Account Housing German Property GmbH (EUR)
3521,120307,INVESTMENT PROPERTY : Investment Property: Low value asset,Arcangel Assets GmbH (IMMO managed)
3521,120307,INVESTMENT PROPERTY : Investment Property: Low value asset,RI Nord GmbH (EUR)
3521,120307,INVESTMENT PROPERTY : Investment Property: Low value asset,TIAA General Account Housing German Service GmbH (EUR)
3521,120307,INVESTMENT PROPERTY : Investment Property: Low value asset,Chandos Holdings UG ( IMMO managed)
3521,120307,INVESTMENT PROPERTY : Investment Property: Low value asset,Exporo Bestand 46 GmbH (EUR)
3520,120306,INVESTMENT PROPERTY : Investment Property: Modernisation,Arcangel Assets GmbH (IMMO managed)
3520,120306,INVESTMENT PROPERTY : Investment Property: Modernisation,Exporo Bestand 46 GmbH (EUR)
3520,120306,INVESTMENT PROPERTY : Investment Property: Modernisation,RI Nord GmbH (EUR)
3520,120306,INVESTMENT PROPERTY : Investment Property: Modernisation,TIAA General Account Housing German Property GmbH (EUR)
3520,120306,INVESTMENT PROPERTY : Investment Property: Modernisation,Chandos Holdings UG ( IMMO managed)
3520,120306,INVESTMENT PROPERTY : Investment Property: Modernisation,TIAA General Account Housing German Service GmbH (EUR)
3535,120322,INVESTMENT PROPERTY : Investment Property: Notary Fee,Arcangel Assets GmbH (IMMO managed)
3535,120322,INVESTMENT PROPERTY : Investment Property: Notary Fee,Exporo Bestand 46 GmbH (EUR)
3535,120322,INVESTMENT PROPERTY : Investment Property: Notary Fee,RI Nord GmbH (EUR)
3535,120322,INVESTMENT PROPERTY : Investment Property: Notary Fee,TIAA General Account Housing German Property GmbH (EUR)
3535,120322,INVESTMENT PROPERTY : Investment Property: Notary Fee,Chandos Holdings UG ( IMMO managed)
3318,120304,INVESTMENT PROPERTY : Investment Property: Parking,Arcangel Assets GmbH (IMMO managed)
3318,120304,INVESTMENT PROPERTY : Investment Property: Parking,TIAA General Account Housing German Property GmbH (EUR)
3318,120304,INVESTMENT PROPERTY : Investment Property: Parking,Exporo Bestand 46 GmbH (EUR)
3318,120304,INVESTMENT PROPERTY : Investment Property: Parking,RI Nord GmbH (EUR)
