Internal ID,Number,Name,Subsidiary (no hierarchy),Sub Int ID
1540,510257,PROPERTY COSTS : Lighting,RI Living GmbH (EUR),37
1540,510257,PROPERTY COSTS : Lighting,Chandos Holdings UG ( IMMO managed),39
1540,510257,PROPERTY COSTS : Lighting,Ruscha Residential GmbH (EUR) (IMMO managed),41
1540,510257,PROPERTY COSTS : Lighting,Exporo Bestand 46 GmbH (EUR),47
1540,510257,PROPERTY COSTS : Lighting,TIAA General Account Housing German Service GmbH (EUR),45
1541,510258,PROPERTY COSTS : TV connection,Chandos Holdings UG ( IMMO managed),39
1541,510258,PROPERTY COSTS : TV connection,Exporo Bestand 46 GmbH (EUR),47
1541,510258,PROPERTY COSTS : TV connection,Ruscha Residential GmbH (EUR) (IMMO managed),41
1541,510258,PROPERTY COSTS : TV connection,RI Living GmbH (EUR),37
1541,510258,PROPERTY COSTS : TV connection,TIAA General Account Housing German Service GmbH (EUR),45
1542,510259,PROPERTY COSTS : Fire Extinguisher Maintenance,Chandos Holdings UG ( IMMO managed),39
1542,510259,PROPERTY COSTS : Fire Extinguisher Maintenance,RI Living GmbH (EUR),37
1542,510259,PROPERTY COSTS : Fire Extinguisher Maintenance,TIAA General Account Housing German Service GmbH (EUR),45
1542,510259,PROPERTY COSTS : Fire Extinguisher Maintenance,Exporo Bestand 46 GmbH (EUR),47
1542,510259,PROPERTY COSTS : Fire Extinguisher Maintenance,Ruscha Residential GmbH (EUR) (IMMO managed),41
1543,510260,PROPERTY COSTS : Insurance damage,RI Living GmbH (EUR),37
1543,510260,PROPERTY COSTS : Insurance damage,Ruscha Residential GmbH (EUR) (IMMO managed),41
1543,510260,PROPERTY COSTS : Insurance damage,Exporo Bestand 46 GmbH (EUR),47
1543,510260,PROPERTY COSTS : Insurance damage,TIAA General Account Housing German Service GmbH (EUR),45
1543,510260,PROPERTY COSTS : Insurance damage,Chandos Holdings UG ( IMMO managed),39
1543,510260,PROPERTY COSTS : Insurance damage,TIAA General Account Housing German Property GmbH (EUR),44
1544,510261,PROPERTY COSTS : Other operating costs,Chandos Holdings UG ( IMMO managed),39
1544,510261,PROPERTY COSTS : Other operating costs,Ruscha Residential GmbH (EUR) (IMMO managed),41
1544,510261,PROPERTY COSTS : Other operating costs,RI Living GmbH (EUR),37
1544,510261,PROPERTY COSTS : Other operating costs,TIAA General Account Housing German Service GmbH (EUR),45
1544,510261,PROPERTY COSTS : Other operating costs,Exporo Bestand 46 GmbH (EUR),47
1545,510262,PROPERTY COSTS : Operating costs: Vacancy,RI Living GmbH (EUR),37
1545,510262,PROPERTY COSTS : Operating costs: Vacancy,Chandos Holdings UG ( IMMO managed),39
1545,510262,PROPERTY COSTS : Operating costs: Vacancy,Exporo Bestand 46 GmbH (EUR),47
1545,510262,PROPERTY COSTS : Operating costs: Vacancy,TIAA General Account Housing German Service GmbH (EUR),45
1545,510262,PROPERTY COSTS : Operating costs: Vacancy,Ruscha Residential GmbH (EUR) (IMMO managed),41
1546,510263,PROPERTY COSTS : Electricity costs: Vacancy,Exporo Bestand 46 GmbH (EUR),47
1546,510263,PROPERTY COSTS : Electricity costs: Vacancy,Ruscha Residential GmbH (EUR) (IMMO managed),41
1546,510263,PROPERTY COSTS : Electricity costs: Vacancy,Chandos Holdings UG ( IMMO managed),39
1546,510263,PROPERTY COSTS : Electricity costs: Vacancy,TIAA General Account Housing German Service GmbH (EUR),45
1546,510263,PROPERTY COSTS : Electricity costs: Vacancy,RI Living GmbH (EUR),37
1547,510264,PROPERTY COSTS : Minor maintenance Landlord,TIAA General Account Housing German Service GmbH (EUR),45
1547,510264,PROPERTY COSTS : Minor maintenance Landlord,Exporo Bestand 46 GmbH (EUR),47
1547,510264,PROPERTY COSTS : Minor maintenance Landlord,Chandos Holdings UG ( IMMO managed),39
1547,510264,PROPERTY COSTS : Minor maintenance Landlord,Ruscha Residential GmbH (EUR) (IMMO managed),41
1547,510264,PROPERTY COSTS : Minor maintenance Landlord,RI Living GmbH (EUR),37
1548,510265,PROPERTY COSTS : Minor maintenance Tenant,Ruscha Residential GmbH (EUR) (IMMO managed),41
1548,510265,PROPERTY COSTS : Minor maintenance Tenant,RI Living GmbH (EUR),37
1548,510265,PROPERTY COSTS : Minor maintenance Tenant,Exporo Bestand 46 GmbH (EUR),47
1548,510265,PROPERTY COSTS : Minor maintenance Tenant,Chandos Holdings UG ( IMMO managed),39
1548,510265,PROPERTY COSTS : Minor maintenance Tenant,TIAA General Account Housing German Service GmbH (EUR),45
1549,510266,PROPERTY COSTS : Apartment renovations,RI Living GmbH (EUR),37
1549,510266,PROPERTY COSTS : Apartment renovations,TIAA General Account Housing German Service GmbH (EUR),45
1549,510266,PROPERTY COSTS : Apartment renovations,Chandos Holdings UG ( IMMO managed),39
1549,510266,PROPERTY COSTS : Apartment renovations,Ruscha Residential GmbH (EUR) (IMMO managed),41
1549,510266,PROPERTY COSTS : Apartment renovations,TIAA General Account Housing German Property GmbH (EUR),44
1549,510266,PROPERTY COSTS : Apartment renovations,Exporo Bestand 46 GmbH (EUR),47
1550,510267,PROPERTY COSTS : House allowance small repairs,Chandos Holdings UG ( IMMO managed),39
1550,510267,PROPERTY COSTS : House allowance small repairs,Exporo Bestand 46 GmbH (EUR),47
1550,510267,PROPERTY COSTS : House allowance small repairs,Ruscha Residential GmbH (EUR) (IMMO managed),41
1550,510267,PROPERTY COSTS : House allowance small repairs,TIAA General Account Housing German Service GmbH (EUR),45
1550,510267,PROPERTY COSTS : House allowance small repairs,RI Living GmbH (EUR),37
1551,510268,PROPERTY COSTS : Housing allowance admin. fee,TIAA General Account Housing German Service GmbH (EUR),45
1551,510268,PROPERTY COSTS : Housing allowance admin. fee,Exporo Bestand 46 GmbH (EUR),47
1551,510268,PROPERTY COSTS : Housing allowance admin. fee,RI Living GmbH (EUR),37
1551,510268,PROPERTY COSTS : Housing allowance admin. fee,Ruscha Residential GmbH (EUR) (IMMO managed),41
1551,510268,PROPERTY COSTS : Housing allowance admin. fee,Chandos Holdings UG ( IMMO managed),39
1552,510269,PROPERTY COSTS : Housing costs Other costs,Chandos Holdings UG ( IMMO managed),39
1552,510269,PROPERTY COSTS : Housing costs Other costs,Exporo Bestand 46 GmbH (EUR),47
1552,510269,PROPERTY COSTS : Housing costs Other costs,RI Living GmbH (EUR),37
1552,510269,PROPERTY COSTS : Housing costs Other costs,Ruscha Residential GmbH (EUR) (IMMO managed),41
1552,510269,PROPERTY COSTS : Housing costs Other costs,TIAA General Account Housing German Service GmbH (EUR),45
1552,510269,PROPERTY COSTS : Housing costs Other costs,TIAA General Account Housing German Property GmbH (EUR),44
1553,510270,PROPERTY COSTS : Special levy,Ruscha Residential GmbH (EUR) (IMMO managed),41
1553,510270,PROPERTY COSTS : Special levy,RI Living GmbH (EUR),37
1553,510270,PROPERTY COSTS : Special levy,TIAA General Account Housing German Property GmbH (EUR),44
1553,510270,PROPERTY COSTS : Special levy,Exporo Bestand 46 GmbH (EUR),47
1553,510270,PROPERTY COSTS : Special levy,Chandos Holdings UG ( IMMO managed),39
1553,510270,PROPERTY COSTS : Special levy,TIAA General Account Housing German Service GmbH (EUR),45
1554,510271,PROPERTY COSTS : Other operating expenses,TIAA General Account Housing German Property GmbH (EUR),44
1554,510271,PROPERTY COSTS : Other operating expenses,Exporo Bestand 46 GmbH (EUR),47
1554,510271,PROPERTY COSTS : Other operating expenses,TIAA General Account Housing German Service GmbH (EUR),45
1554,510271,PROPERTY COSTS : Other operating expenses,Ruscha Residential GmbH (EUR) (IMMO managed),41
1554,510271,PROPERTY COSTS : Other operating expenses,Chandos Holdings UG ( IMMO managed),39
1554,510271,PROPERTY COSTS : Other operating expenses,RI Living GmbH (EUR),37
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Capital Fund GP S.à r.l (LUX),6
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Services Companies (Consolidation entity),8
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Investment Technologies UK Limited (UK),9
1555,510272,PROPERTY COSTS : Furniture expenses,INSTA IMMO GmbH (GER),10
1555,510272,PROPERTY COSTS : Furniture expenses,Chandos Holdings UG,49
1555,510272,PROPERTY COSTS : Furniture expenses,Arcangel Assets GmbH,50
1555,510272,PROPERTY COSTS : Furniture expenses,Ruscha Residential GmbH,51
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Investment Technologies España S.L (SPN),13
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Digital Solutions India Private Limited (INR),25
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Property Owning Structure (Consolidation entity),14
1555,510272,PROPERTY COSTS : Furniture expenses,Carilux Investment S.à r.l (LUX),15
1555,510272,PROPERTY COSTS : Furniture expenses,Moonstone Holdings S.à r.l (LUX),16
1555,510272,PROPERTY COSTS : Furniture expenses,Matis Investment S.à r.l (LUX),17
1555,510272,PROPERTY COSTS : Furniture expenses,"IMMO Central Portfolio Spain, S.L. (SPN)",18
1555,510272,PROPERTY COSTS : Furniture expenses,"IMMO IT Spain Portfolio, S.L. (SPN)",19
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO German Service GmbH (GER),20
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO German Property GmbH (GER),21
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO German Service II GmbH (GER),22
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO German Property II GmbH (GER),23
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Central Portfolio UK Limited (UK),24
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Fund (consolidation entity),5
1555,510272,PROPERTY COSTS : Furniture expenses,Exporo Bestand 46 GmbH (EUR),47
1555,510272,PROPERTY COSTS : Furniture expenses,TIAA General Account Housing German Service GmbH (EUR),45
1555,510272,PROPERTY COSTS : Furniture expenses,IMMO Investment Technologies S.à r.l. (LUX),2
1555,510272,PROPERTY COSTS : Furniture expenses,TIAA General Account Housing German Property GmbH (EUR),44
1556,510273,PROPERTY COSTS : Occupancy costs,IMMO Investment Technologies S.à r.l. (LUX),2
1557,510274,PROPERTY COSTS : Occupancy costs unexpected,IMMO Investment Technologies S.à r.l. (LUX),2
1558,510275,PROPERTY COSTS : Rent Expense (Intercompany Rent),Chandos Holdings UG ( IMMO managed),39
1558,510275,PROPERTY COSTS : Rent Expense (Intercompany Rent),TIAA General Account Housing German Property GmbH (EUR),44
1558,510275,PROPERTY COSTS : Rent Expense (Intercompany Rent),TIAA General Account Housing German Service GmbH (EUR),45
1558,510275,PROPERTY COSTS : Rent Expense (Intercompany Rent),Ruscha Residential GmbH (EUR) (IMMO managed),41
1558,510275,PROPERTY COSTS : Rent Expense (Intercompany Rent),RI Living GmbH (EUR),37
1558,510275,PROPERTY COSTS : Rent Expense (Intercompany Rent),Exporo Bestand 46 GmbH (EUR),47
1559,510276,PROPERTY COSTS : Cleaning: Post-Renovation,Chandos Holdings UG ( IMMO managed),39
1559,510276,PROPERTY COSTS : Cleaning: Post-Renovation,TIAA General Account Housing German Property GmbH (EUR),44
1559,510276,PROPERTY COSTS : Cleaning: Post-Renovation,Ruscha Residential GmbH (EUR) (IMMO managed),41
1559,510276,PROPERTY COSTS : Cleaning: Post-Renovation,Exporo Bestand 46 GmbH (EUR),47
1559,510276,PROPERTY COSTS : Cleaning: Post-Renovation,TIAA General Account Housing German Service GmbH (EUR),45
1559,510276,PROPERTY COSTS : Cleaning: Post-Renovation,RI Living GmbH (EUR),37
1560,510277,PROPERTY COSTS : Contributions,RI Living GmbH (EUR),37
1560,510277,PROPERTY COSTS : Contributions,TIAA General Account Housing German Property GmbH (EUR),44
1560,510277,PROPERTY COSTS : Contributions,TIAA General Account Housing German Service GmbH (EUR),45
1560,510277,PROPERTY COSTS : Contributions,Chandos Holdings UG ( IMMO managed),39
1560,510277,PROPERTY COSTS : Contributions,Ruscha Residential GmbH (EUR) (IMMO managed),41
1560,510277,PROPERTY COSTS : Contributions,Exporo Bestand 46 GmbH (EUR),47
1561,510278,PROPERTY COSTS : Late Payment Charges,TIAA General Account Housing German Property GmbH (EUR),44
1561,510278,PROPERTY COSTS : Late Payment Charges,Exporo Bestand 46 GmbH (EUR),47
1561,510278,PROPERTY COSTS : Late Payment Charges,RI Living GmbH (EUR),37
1561,510278,PROPERTY COSTS : Late Payment Charges,TIAA General Account Housing German Service GmbH (EUR),45
1561,510278,PROPERTY COSTS : Late Payment Charges,Chandos Holdings UG ( IMMO managed),39
1561,510278,PROPERTY COSTS : Late Payment Charges,Ruscha Residential GmbH (EUR) (IMMO managed),41
1562,510279,PROPERTY COSTS : Repair / Maintenance of Structure,RI Living GmbH (EUR),37
1562,510279,PROPERTY COSTS : Repair / Maintenance of Structure,TIAA General Account Housing German Service GmbH (EUR),45
1562,510279,PROPERTY COSTS : Repair / Maintenance of Structure,Ruscha Residential GmbH (EUR) (IMMO managed),41
1562,510279,PROPERTY COSTS : Repair / Maintenance of Structure,Chandos Holdings UG ( IMMO managed),39
1562,510279,PROPERTY COSTS : Repair / Maintenance of Structure,Exporo Bestand 46 GmbH (EUR),47
1562,510279,PROPERTY COSTS : Repair / Maintenance of Structure,TIAA General Account Housing German Property GmbH (EUR),44
1563,510280,PROPERTY COSTS : Small repairs  assembly,TIAA General Account Housing German Property GmbH (EUR),44
1563,510280,PROPERTY COSTS : Small repairs  assembly,TIAA General Account Housing German Service GmbH (EUR),45
1563,510280,PROPERTY COSTS : Small repairs  assembly,Ruscha Residential GmbH (EUR) (IMMO managed),41
1563,510280,PROPERTY COSTS : Small repairs  assembly,RI Living GmbH (EUR),37
1563,510280,PROPERTY COSTS : Small repairs  assembly,Chandos Holdings UG ( IMMO managed),39
1563,510280,PROPERTY COSTS : Small repairs  assembly,Exporo Bestand 46 GmbH (EUR),47
1564,510281,PROPERTY COSTS : Modernization expenses,Exporo Bestand 46 GmbH (EUR),47
1564,510281,PROPERTY COSTS : Modernization expenses,RI Living GmbH (EUR),37
1564,510281,PROPERTY COSTS : Modernization expenses,TIAA General Account Housing German Service GmbH (EUR),45
1564,510281,PROPERTY COSTS : Modernization expenses,Chandos Holdings UG ( IMMO managed),39
1564,510281,PROPERTY COSTS : Modernization expenses,Ruscha Residential GmbH (EUR) (IMMO managed),41
1565,510282,PROPERTY COSTS : Promotional costs,TIAA General Account Housing German Service GmbH (EUR),45
1565,510282,PROPERTY COSTS : Promotional costs,Chandos Holdings UG ( IMMO managed),39
1565,510282,PROPERTY COSTS : Promotional costs,Exporo Bestand 46 GmbH (EUR),47
1565,510282,PROPERTY COSTS : Promotional costs,RI Living GmbH (EUR),37
1565,510282,PROPERTY COSTS : Promotional costs,Ruscha Residential GmbH (EUR) (IMMO managed),41
1566,510283,PROPERTY COSTS : Apartment advertisement,TIAA General Account Housing German Service GmbH (EUR),45
1566,510283,PROPERTY COSTS : Apartment advertisement,RI Living GmbH (EUR),37
1566,510283,PROPERTY COSTS : Apartment advertisement,Ruscha Residential GmbH (EUR) (IMMO managed),41
1566,510283,PROPERTY COSTS : Apartment advertisement,Exporo Bestand 46 GmbH (EUR),47
1566,510283,PROPERTY COSTS : Apartment advertisement,Chandos Holdings UG ( IMMO managed),39
1567,510284,PROPERTY COSTS : Photoshoots,Ruscha Residential GmbH (EUR) (IMMO managed),41
1567,510284,PROPERTY COSTS : Photoshoots,Exporo Bestand 46 GmbH (EUR),47
1567,510284,PROPERTY COSTS : Photoshoots,Chandos Holdings UG ( IMMO managed),39
1567,510284,PROPERTY COSTS : Photoshoots,TIAA General Account Housing German Property GmbH (EUR),44
1567,510284,PROPERTY COSTS : Photoshoots,TIAA General Account Housing German Service GmbH (EUR),45
1567,510284,PROPERTY COSTS : Photoshoots,RI Living GmbH (EUR),37
1568,510285,PROPERTY COSTS : Phone costs,Exporo Bestand 46 GmbH (EUR),47
1568,510285,PROPERTY COSTS : Phone costs,Chandos Holdings UG ( IMMO managed),39
1568,510285,PROPERTY COSTS : Phone costs,Ruscha Residential GmbH (EUR) (IMMO managed),41
1568,510285,PROPERTY COSTS : Phone costs,RI Living GmbH (EUR),37
1568,510285,PROPERTY COSTS : Phone costs,TIAA General Account Housing German Service GmbH (EUR),45
1569,510286,PROPERTY COSTS : Telefax & Internet costs,Chandos Holdings UG ( IMMO managed),39
1569,510286,PROPERTY COSTS : Telefax & Internet costs,Exporo Bestand 46 GmbH (EUR),47
1569,510286,PROPERTY COSTS : Telefax & Internet costs,Ruscha Residential GmbH (EUR) (IMMO managed),41
1569,510286,PROPERTY COSTS : Telefax & Internet costs,TIAA General Account Housing German Service GmbH (EUR),45
1569,510286,PROPERTY COSTS : Telefax & Internet costs,RI Living GmbH (EUR),37
1570,510287,PROPERTY COSTS : Assembly work,Chandos Holdings UG ( IMMO managed),39
1570,510287,PROPERTY COSTS : Assembly work,RI Living GmbH (EUR),37
1570,510287,PROPERTY COSTS : Assembly work,Exporo Bestand 46 GmbH (EUR),47
1570,510287,PROPERTY COSTS : Assembly work,TIAA General Account Housing German Service GmbH (EUR),45
1570,510287,PROPERTY COSTS : Assembly work,Ruscha Residential GmbH (EUR) (IMMO managed),41
1571,510288,PROPERTY COSTS : Other operational needs,RI Living GmbH (EUR),37
1571,510288,PROPERTY COSTS : Other operational needs,Exporo Bestand 46 GmbH (EUR),47
1571,510288,PROPERTY COSTS : Other operational needs,Chandos Holdings UG ( IMMO managed),39
1571,510288,PROPERTY COSTS : Other operational needs,Ruscha Residential GmbH (EUR) (IMMO managed),41
1571,510288,PROPERTY COSTS : Other operational needs,TIAA General Account Housing German Service GmbH (EUR),45
1631,510290,PROPERTY COSTS : Adv.p.Wohngeld.forward./Vorausz.Wohngeld umlf.,TIAA General Account Housing German Service GmbH (EUR),45
1631,510290,PROPERTY COSTS : Adv.p.Wohngeld.forward./Vorausz.Wohngeld umlf.,Exporo Bestand 46 GmbH (EUR),47
1631,510290,PROPERTY COSTS : Adv.p.Wohngeld.forward./Vorausz.Wohngeld umlf.,Chandos Holdings UG ( IMMO managed),39
1631,510290,PROPERTY COSTS : Adv.p.Wohngeld.forward./Vorausz.Wohngeld umlf.,TIAA General Account Housing German Property GmbH (EUR),44
1631,510290,PROPERTY COSTS : Adv.p.Wohngeld.forward./Vorausz.Wohngeld umlf.,Arcangel Assets GmbH (IMMO managed),40
1631,510290,PROPERTY COSTS : Adv.p.Wohngeld.forward./Vorausz.Wohngeld umlf.,RI Nord GmbH (EUR),36
1632,510291,PROPERTY COSTS : Adv.p.Wohngeld.n.forward./Vorausz.Wohngeld n.umlf.,TIAA General Account Housing German Property GmbH (EUR),44
1632,510291,PROPERTY COSTS : Adv.p.Wohngeld.n.forward./Vorausz.Wohngeld n.umlf.,TIAA General Account Housing German Service GmbH (EUR),45
1632,510291,PROPERTY COSTS : Adv.p.Wohngeld.n.forward./Vorausz.Wohngeld n.umlf.,Arcangel Assets GmbH (IMMO managed),40
1632,510291,PROPERTY COSTS : Adv.p.Wohngeld.n.forward./Vorausz.Wohngeld n.umlf.,RI Nord GmbH (EUR),36
1632,510291,PROPERTY COSTS : Adv.p.Wohngeld.n.forward./Vorausz.Wohngeld n.umlf.,Chandos Holdings UG ( IMMO managed),39
1632,510291,PROPERTY COSTS : Adv.p.Wohngeld.n.forward./Vorausz.Wohngeld n.umlf.,Exporo Bestand 46 GmbH (EUR),47
1633,510292,PROPERTY COSTS : House allowance Maint. prov./Hausgeld Instandh.-RL,Arcangel Assets GmbH (IMMO managed),40
1633,510292,PROPERTY COSTS : House allowance Maint. prov./Hausgeld Instandh.-RL,Chandos Holdings UG ( IMMO managed),39
1633,510292,PROPERTY COSTS : House allowance Maint. prov./Hausgeld Instandh.-RL,RI Nord GmbH (EUR),36
1633,510292,PROPERTY COSTS : House allowance Maint. prov./Hausgeld Instandh.-RL,Exporo Bestand 46 GmbH (EUR),47
1633,510292,PROPERTY COSTS : House allowance Maint. prov./Hausgeld Instandh.-RL,TIAA General Account Housing German Service GmbH (EUR),45
1633,510292,PROPERTY COSTS : House allowance Maint. prov./Hausgeld Instandh.-RL,TIAA General Account Housing German Property GmbH (EUR),44
3564,510294,PROPERTY COSTS : Garage rent,RI Nord GmbH (EUR),36
3564,510294,PROPERTY COSTS : Garage rent,Chandos Holdings UG ( IMMO managed),39
3564,510294,PROPERTY COSTS : Garage rent,TIAA General Account Housing German Service GmbH (EUR),45
3564,510294,PROPERTY COSTS : Garage rent,TIAA General Account Housing German Property GmbH (EUR),44
3564,510294,PROPERTY COSTS : Garage rent,Exporo Bestand 46 GmbH (EUR),47
3564,510294,PROPERTY COSTS : Garage rent,Arcangel Assets GmbH (IMMO managed),40
3566,510295,PROPERTY COSTS : Legal costs,Chandos Holdings UG ( IMMO managed),39
3566,510295,PROPERTY COSTS : Legal costs,Exporo Bestand 46 GmbH (EUR),47
3566,510295,PROPERTY COSTS : Legal costs,Arcangel Assets GmbH (IMMO managed),40
3566,510295,PROPERTY COSTS : Legal costs,RI Nord GmbH (EUR),36
3566,510295,PROPERTY COSTS : Legal costs,TIAA General Account Housing German Property GmbH (EUR),44
3566,510295,PROPERTY COSTS : Legal costs,TIAA General Account Housing German Service GmbH (EUR),45
3567,510296,PROPERTY COSTS : Other expenses - adjustments related to other periods,TIAA General Account Housing German Property GmbH (EUR),44
3567,510296,PROPERTY COSTS : Other expenses - adjustments related to other periods,Arcangel Assets GmbH (IMMO managed),40
3567,510296,PROPERTY COSTS : Other expenses - adjustments related to other periods,Exporo Bestand 46 GmbH (EUR),47
3567,510296,PROPERTY COSTS : Other expenses - adjustments related to other periods,TIAA General Account Housing German Service GmbH (EUR),45
3567,510296,PROPERTY COSTS : Other expenses - adjustments related to other periods,RI Nord GmbH (EUR),36
3567,510296,PROPERTY COSTS : Other expenses - adjustments related to other periods,Chandos Holdings UG ( IMMO managed),39
3568,510297,PROPERTY COSTS : Waste management,RI Nord GmbH (EUR),36
3568,510297,PROPERTY COSTS : Waste management,Chandos Holdings UG ( IMMO managed),39
3568,510297,PROPERTY COSTS : Waste management,TIAA General Account Housing German Property GmbH (EUR),44
3568,510297,PROPERTY COSTS : Waste management,Exporo Bestand 46 GmbH (EUR),47
3568,510297,PROPERTY COSTS : Waste management,Arcangel Assets GmbH (IMMO managed),40
3565,510298,PROPERTY COSTS : Property Costs for Managed Units,INSTA IMMO GmbH (GER),10
446,610100,SALARIES & WAGES,Carilux Investment S.à r.l (LUX),15
446,610100,SALARIES & WAGES,Moonstone Holdings S.à r.l (LUX),16
446,610100,SALARIES & WAGES,Matis Investment S.à r.l (LUX),17
446,610100,SALARIES & WAGES,"IMMO Central Portfolio Spain, S.L. (SPN)",18
446,610100,SALARIES & WAGES,"IMMO IT Spain Portfolio, S.L. (SPN)",19
446,610100,SALARIES & WAGES,IMMO German Service GmbH (GER),20
446,610100,SALARIES & WAGES,IMMO German Property GmbH (GER),21
446,610100,SALARIES & WAGES,IMMO German Service II GmbH (GER),22
446,610100,SALARIES & WAGES,IMMO German Property II GmbH (GER),23
446,610100,SALARIES & WAGES,IMMO Central Portfolio UK Limited (UK),24
446,610100,SALARIES & WAGES,IMMO Consolidation Entity (LUX),1
446,610100,SALARIES & WAGES,IMMO Managed Companies (Consolidation entity),34
446,610100,SALARIES & WAGES,RainMaker Investments GmbH (EUR),35
446,610100,SALARIES & WAGES,RI Nord GmbH (EUR),36
446,610100,SALARIES & WAGES,RI Living GmbH (EUR),37
446,610100,SALARIES & WAGES,Chandos Holdings UG ( IMMO managed),39
446,610100,SALARIES & WAGES,Arcangel Assets GmbH (IMMO managed),40
446,610100,SALARIES & WAGES,Ruscha Residential GmbH (EUR) (IMMO managed),41
446,610100,SALARIES & WAGES,Nuveen HoldCo (Consolidation),43
446,610100,SALARIES & WAGES,TIAA General Account Housing German Property GmbH (EUR),44
446,610100,SALARIES & WAGES,TIAA General Account Housing German Service GmbH (EUR),45
446,610100,SALARIES & WAGES,Exporo Bestand 46 GmbH (EUR),47
446,610100,SALARIES & WAGES,IMMO Investment Technologies S.à r.l. (LUX),2
446,610100,SALARIES & WAGES,IMMO Fund (consolidation entity),5
446,610100,SALARIES & WAGES,IMMO Capital Fund GP S.à r.l (LUX),6
446,610100,SALARIES & WAGES,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
446,610100,SALARIES & WAGES,IMMO Services Companies (Consolidation entity),8
446,610100,SALARIES & WAGES,IMMO Investment Technologies UK Limited (UK),9
446,610100,SALARIES & WAGES,INSTA IMMO GmbH (GER),10
446,610100,SALARIES & WAGES,Chandos Holdings UG,49
446,610100,SALARIES & WAGES,Arcangel Assets GmbH,50
446,610100,SALARIES & WAGES,Ruscha Residential GmbH,51
446,610100,SALARIES & WAGES,IMMO Investment Technologies España S.L (SPN),13
446,610100,SALARIES & WAGES,IMMO Digital Solutions India Private Limited (INR),25
446,610100,SALARIES & WAGES,IMMO Property Owning Structure (Consolidation entity),14
1430,610101,SALARIES & WAGES : Personnel Expenses: Salaries - Employees,IMMO Digital Solutions India Private Limited (INR),25
1430,610101,SALARIES & WAGES : Personnel Expenses: Salaries - Employees,IMMO Investment Technologies S.à r.l. (LUX),2
1430,610101,SALARIES & WAGES : Personnel Expenses: Salaries - Employees,IMMO Investment Technologies España S.L (SPN),13
1430,610101,SALARIES & WAGES : Personnel Expenses: Salaries - Employees,IMMO Investment Technologies UK Limited (UK),9
1430,610101,SALARIES & WAGES : Personnel Expenses: Salaries - Employees,INSTA IMMO GmbH (GER),10
1430,610101,SALARIES & WAGES : Personnel Expenses: Salaries - Employees,"IMMO IT Spain Portfolio, S.L. (SPN)",19
1431,610102,SALARIES & WAGES : Personnel Expenses: Salaries - Contractors,IMMO Investment Technologies España S.L (SPN),13
1431,610102,SALARIES & WAGES : Personnel Expenses: Salaries - Contractors,INSTA IMMO GmbH (GER),10
1431,610102,SALARIES & WAGES : Personnel Expenses: Salaries - Contractors,IMMO Investment Technologies S.à r.l. (LUX),2
1431,610102,SALARIES & WAGES : Personnel Expenses: Salaries - Contractors,IMMO Investment Technologies UK Limited (UK),9
1431,610102,SALARIES & WAGES : Personnel Expenses: Salaries - Contractors,"IMMO IT Spain Portfolio, S.L. (SPN)",19
1431,610102,SALARIES & WAGES : Personnel Expenses: Salaries - Contractors,IMMO Digital Solutions India Private Limited (INR),25
1432,610103,SALARIES & WAGES : Personnel Expenses: Bonuses - Employees,IMMO Digital Solutions India Private Limited (INR),25
1432,610103,SALARIES & WAGES : Personnel Expenses: Bonuses - Employees,INSTA IMMO GmbH (GER),10
1432,610103,SALARIES & WAGES : Personnel Expenses: Bonuses - Employees,IMMO Investment Technologies UK Limited (UK),9
1432,610103,SALARIES & WAGES : Personnel Expenses: Bonuses - Employees,IMMO Investment Technologies S.à r.l. (LUX),2
1432,610103,SALARIES & WAGES : Personnel Expenses: Bonuses - Employees,IMMO Investment Technologies España S.L (SPN),13
1432,610103,SALARIES & WAGES : Personnel Expenses: Bonuses - Employees,"IMMO IT Spain Portfolio, S.L. (SPN)",19
1433,610104,SALARIES & WAGES : Personnel Expenses: Bonuses - Contractors,"IMMO IT Spain Portfolio, S.L. (SPN)",19
1433,610104,SALARIES & WAGES : Personnel Expenses: Bonuses - Contractors,IMMO Digital Solutions India Private Limited (INR),25
1433,610104,SALARIES & WAGES : Personnel Expenses: Bonuses - Contractors,INSTA IMMO GmbH (GER),10
1433,610104,SALARIES & WAGES : Personnel Expenses: Bonuses - Contractors,IMMO Investment Technologies S.à r.l. (LUX),2
1433,610104,SALARIES & WAGES : Personnel Expenses: Bonuses - Contractors,IMMO Investment Technologies UK Limited (UK),9
